CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment
15480.0,0,1,905.5,5,1,3,Regular
15482.0,343,12,11054.96,1,5,5,At Risk
15483.0,105,4,233.81,3,4,1,Regular
15484.0,77,4,3594.31,3,4,5,Regular
15485.0,343,3,2575.0,1,3,5,At Risk
15488.0,0,1,91.32000000000001,5,1,1,Regular
15489.0,189,3,1134.28,2,3,4,At Risk
15491.0,140,6,3100.09,3,5,5,Regular
15492.0,46,2,659.46,3,3,3,Regular
15493.0,238,5,2001.8,2,4,4,At Risk
15494.0,100,2,1299.23,3,3,4,Regular
15497.0,302,2,1262.2,1,3,4,At Risk
15498.0,364,27,13316.4,1,5,5,At Risk
15500.0,73,4,1131.56,3,4,4,Regular
15502.0,354,12,10384.93,1,5,5,At Risk
15503.0,0,1,147.09,5,1,1,Regular
15504.0,0,1,52.83,5,1,1,Regular
15505.0,103,5,3610.96,3,4,5,Regular
15506.0,116,3,979.26,3,3,4,Regular
15507.0,0,1,492.36,5,1,3,Regular
15508.0,46,6,1000.27,3,5,4,Regular
15510.0,0,1,250.0,5,1,1,Regular
15511.0,74,5,909.23,3,4,3,Regular
15512.0,204,2,121.0,2,3,1,At Risk
15513.0,340,19,14758.22,1,5,5,At Risk
15514.0,352,11,4139.46,1,5,5,At Risk
15516.0,2,3,62.43,4,3,1,Loyal
15517.0,0,1,267.03000000000003,5,1,2,Regular
15518.0,268,8,1942.45,2,5,4,At Risk
15520.0,0,1,343.5,5,1,2,Regular
15521.0,214,8,3000.2,2,5,5,At Risk
15522.0,55,2,398.84,3,3,2,Regular
15523.0,0,1,412.01000000000005,5,1,2,Regular
15524.0,0,1,440.0,5,1,2,Regular
15525.0,371,3,825.92,1,3,3,At Risk
15526.0,0,2,148.44,5,3,1,Loyal
15527.0,336,8,2429.78,1,5,5,At Risk
15528.0,0,1,229.33,5,1,1,Regular
15529.0,344,11,3995.23,1,5,5,At Risk
15530.0,225,4,1502.35,2,4,4,At Risk
15531.0,22,2,2007.44,4,3,4,Loyal
15532.0,333,4,1580.93,1,4,4,At Risk
15533.0,70,3,807.5699999999999,3,3,3,Regular
15535.0,154,4,536.4,3,4,3,Regular
15537.0,0,1,110.92,5,1,1,Regular
15539.0,0,1,538.46,5,1,3,Regular
15540.0,0,1,213.3,5,1,1,Regular
15541.0,0,1,85.13000000000001,5,1,1,Regular
15543.0,0,1,127.86,5,1,1,Regular
15544.0,363,9,3546.71,1,5,5,At Risk
15545.0,317,2,292.72,1,3,2,At Risk
15547.0,355,14,4954.84,1,5,5,At Risk
15549.0,239,3,1693.26,2,3,4,At Risk
15550.0,297,4,575.63,1,4,3,At Risk
15551.0,0,1,436.06,5,1,2,Regular
15552.0,0,1,90.12,5,1,1,Regular
15553.0,0,1,437.23,5,1,2,Regular
15554.0,0,1,217.2,5,1,1,Regular
15555.0,357,16,4805.17,1,5,5,At Risk
15556.0,0,1,279.77,5,1,2,Regular
15557.0,0,1,473.65000000000003,5,1,2,Regular
15561.0,204,4,800.5899999999999,2,4,3,At Risk
15562.0,0,1,134.55,5,1,1,Regular
15563.0,336,4,1400.44,1,4,4,At Risk
15565.0,20,2,173.16000000000003,4,3,1,Loyal
15567.0,0,1,186.01,5,1,1,Regular
15568.0,71,3,758.29,3,3,3,Regular
15569.0,229,5,1375.71,2,4,4,At Risk
15570.0,362,12,4165.52,1,5,5,At Risk
15571.0,67,4,650.43,3,4,3,Regular
15572.0,274,7,2552.86,2,5,5,At Risk
15573.0,54,2,607.45,3,3,3,Regular
15574.0,195,4,702.25,2,4,3,At Risk
15576.0,0,1,940.67,5,1,3,Regular
15577.0,154,3,258.88,3,3,2,Regular
15578.0,0,1,127.10000000000001,5,1,1,Regular
15579.0,245,2,348.6,2,3,2,At Risk
15581.0,246,13,3679.97,2,5,5,At Risk
15582.0,196,3,682.9100000000001,2,3,3,At Risk
15584.0,139,4,725.11,3,4,3,Regular
15585.0,0,1,455.3,5,1,2,Regular
15587.0,301,4,913.6800000000001,1,4,3,At Risk
15589.0,55,3,478.53000000000003,3,3,2,Regular
15592.0,0,1,388.58,5,1,2,Regular
15593.0,0,1,199.8,5,1,1,Regular
15594.0,219,5,1771.78,2,4,4,At Risk
15596.0,265,5,1406.59,2,4,4,At Risk
15597.0,0,1,324.57,5,1,2,Regular
15598.0,0,1,240.68,5,1,1,Regular
15599.0,178,2,761.74,2,3,3,At Risk
15601.0,361,14,6776.56,1,5,5,At Risk
15602.0,360,9,1297.8700000000001,1,5,4,At Risk
15603.0,0,1,48.480000000000004,5,1,1,Regular
15604.0,0,1,216.39000000000001,5,1,1,Regular
15605.0,337,5,1198.23,1,4,4,At Risk
15606.0,263,9,2920.16,2,5,5,At Risk
15607.0,0,1,104.76,5,1,1,Regular
15608.0,92,4,1093.68,3,4,4,Regular
15609.0,0,1,298.48,5,1,2,Regular
15610.0,0,1,112.46000000000001,5,1,1,Regular
15611.0,325,13,1591.45,1,5,4,At Risk
15612.0,25,2,195.15,4,3,1,Loyal
15615.0,349,23,10399.74,1,5,5,At Risk
15618.0,104,4,776.851,3,4,3,Regular
15619.0,0,1,336.4,5,1,2,Regular
15620.0,302,3,1553.18,1,3,4,At Risk
15621.0,17,4,1293.03,4,4,4,VIP
15622.0,239,9,3709.56,2,5,5,At Risk
15623.0,0,1,301.03000000000003,5,1,2,Regular
15624.0,140,4,588.13,3,4,3,Regular
15625.0,132,4,1534.26,3,4,4,Regular
15626.0,255,2,675.8,2,3,3,At Risk
15628.0,362,9,2870.2400000000002,1,5,5,At Risk
15630.0,159,2,1186.35,3,3,4,Regular
15632.0,259,8,3285.31,2,5,5,At Risk
15634.0,0,1,243.55,5,1,1,Regular
15636.0,193,2,724.76,2,3,3,At Risk
15637.0,0,1,223.36,5,1,1,Regular
15639.0,0,1,425.32,5,1,2,Regular
15640.0,368,15,12515.66,1,5,5,At Risk
15641.0,254,4,1887.2,2,4,4,At Risk
15643.0,91,3,664.0,3,3,3,Regular
15644.0,95,4,813.0,3,4,3,Regular
15645.0,0,1,612.01,5,1,3,Regular
15646.0,215,3,447.64000000000004,2,3,2,At Risk
15648.0,63,2,657.35,3,3,3,Regular
15649.0,31,2,816.0,3,3,3,Regular
15651.0,224,3,646.3,2,3,3,At Risk
15652.0,0,1,337.74,5,1,2,Regular
15653.0,23,2,877.44,4,3,3,Loyal
15654.0,17,2,922.53,4,3,3,Loyal
15655.0,0,1,560.6700000000001,5,1,3,Regular
15656.0,239,4,748.5,2,4,3,At Risk
15657.0,0,1,30.0,5,1,1,Regular
15658.0,182,5,1024.1000000000001,2,4,4,At Risk
15659.0,0,1,306.45,5,1,2,Regular
15660.0,340,9,1600.86,1,5,4,At Risk
15661.0,21,2,309.8,4,3,2,Loyal
15663.0,0,1,138.14,5,1,1,Regular
15664.0,0,1,386.43,5,1,2,Regular
15665.0,75,2,2242.01,3,3,5,Regular
15667.0,0,1,301.32,5,1,2,Regular
15668.0,0,1,76.32000000000001,5,1,1,Regular
15669.0,223,4,684.34,2,4,3,At Risk
15670.0,0,1,173.05,5,1,1,Regular
15671.0,252,7,2657.13,2,5,5,At Risk
15673.0,239,4,2881.02,2,4,5,At Risk
15674.0,181,5,2446.6,2,4,5,At Risk
15675.0,199,3,323.69,2,3,2,At Risk
15676.0,265,3,3435.76,2,3,5,At Risk
15677.0,0,1,657.23,5,1,3,Regular
15678.0,0,1,352.7,4,1,2,Regular
15679.0,158,4,781.28,3,4,3,Regular
15680.0,357,3,1333.68,1,3,4,At Risk
15681.0,255,5,1426.16,2,4,4,At Risk
15683.0,0,1,193.75,4,1,1,Regular
15687.0,322,9,2993.1,1,5,5,At Risk
15689.0,242,2,254.1,2,3,2,At Risk
15690.0,96,2,239.76,3,3,1,Regular
15691.0,0,1,136.8,4,1,1,Regular
15692.0,0,1,191.04,4,1,1,Regular
15694.0,372,14,6479.4,1,5,5,At Risk
15695.0,0,2,409.98,4,3,2,Loyal
15696.0,293,8,2736.46,1,5,5,At Risk
15699.0,0,1,309.65,4,1,2,Regular
15700.0,1,2,696.68,4,3,3,Loyal
15701.0,108,4,1542.14,3,4,4,Regular
15703.0,0,1,211.5,4,1,1,Regular
15704.0,75,4,2293.62,3,4,5,Regular
15705.0,0,1,143.1,4,1,1,Regular
15706.0,53,4,1060.56,3,4,4,Regular
15707.0,51,4,945.58,3,4,4,Regular
15708.0,329,7,3364.2400000000002,1,5,5,At Risk
15709.0,0,1,133.25,4,1,1,Regular
15712.0,278,5,1072.3600000000001,1,4,4,At Risk
15713.0,223,2,356.7,2,3,2,At Risk
15714.0,66,2,330.88,3,3,2,Regular
15716.0,224,4,1118.81,2,4,4,At Risk
15717.0,0,1,150.3,4,1,1,Regular
15719.0,305,13,5045.61,1,5,5,At Risk
15720.0,0,1,598.73,4,1,3,Regular
15721.0,0,1,507.08000000000004,4,1,3,Regular
15722.0,255,5,2222.56,2,4,5,At Risk
15723.0,0,1,203.1,4,1,1,Regular
15724.0,83,2,218.25,3,3,1,Regular
15725.0,0,1,415.25,4,1,2,Regular
15727.0,343,7,5178.96,1,5,5,At Risk
15729.0,0,1,85.0,4,1,1,Regular
15730.0,141,3,1120.88,3,3,4,Regular
15732.0,160,2,294.12,3,3,2,Regular
15733.0,0,1,162.3,4,1,1,Regular
15734.0,86,2,1339.45,3,3,4,Regular
15737.0,228,8,1205.1200000000001,2,5,4,At Risk
15738.0,354,16,4812.42,1,5,5,At Risk
15739.0,0,1,449.12,4,1,2,Regular
15740.0,0,1,154.88,4,1,1,Regular
15743.0,168,4,784.46,2,4,3,At Risk
15744.0,0,1,34.8,4,1,1,Regular
15745.0,217,4,1094.5900000000001,2,4,4,At Risk
15746.0,0,1,196.88,4,1,1,Regular
15747.0,160,3,974.04,3,3,4,Regular
15748.0,0,1,149.31,4,1,1,Regular
15749.0,97,3,44534.3,3,3,5,Regular
15750.0,364,8,2465.48,1,5,5,At Risk
15752.0,333,7,2637.38,1,5,5,At Risk
15753.0,0,1,79.2,4,1,1,Regular
15754.0,195,3,458.57,2,3,2,At Risk
15755.0,284,6,2364.25,1,5,5,At Risk
15756.0,188,4,532.96,2,4,3,At Risk
15757.0,152,2,714.42,3,3,3,Regular
15758.0,0,1,205.25,4,2,1,Regular
15759.0,140,3,253.04,3,3,2,Regular
15762.0,12,2,583.75,4,3,3,Loyal
15763.0,46,2,1086.92,3,3,4,Regular
15764.0,188,6,3279.97,2,5,5,At Risk
15766.0,0,1,315.06,4,2,2,Regular
15768.0,110,3,621.83,3,4,3,Regular
15769.0,364,26,56252.72,1,5,5,At Risk
15773.0,0,1,635.6800000000001,4,2,3,Regular
15774.0,0,1,270.8,4,2,2,Regular
15775.0,0,1,104.9,4,2,1,Regular
15776.0,0,1,241.62,4,2,1,Regular
15777.0,120,4,1047.1100000000001,3,4,4,Regular
15780.0,174,3,475.28000000000003,2,4,2,At Risk
15781.0,280,3,345.46000000000004,1,4,2,At Risk
15782.0,80,3,2614.74,3,4,5,Regular
15783.0,0,1,246.3,4,2,1,Regular
15785.0,263,5,2328.97,2,4,5,At Risk
15786.0,68,3,4932.2,3,4,5,Regular
15787.0,35,3,948.05,3,4,4,Regular
15789.0,0,1,351.3,4,2,2,Regular
15790.0,0,1,220.85,4,2,1,Regular
15791.0,161,2,1612.69,3,3,4,Regular
15793.0,254,3,965.61,2,4,4,At Risk
15795.0,0,1,610.01,4,2,3,Regular
15796.0,301,8,2711.56,1,5,5,At Risk
15797.0,206,4,2207.4,2,4,5,At Risk
15799.0,259,3,884.14,2,4,3,At Risk
15800.0,139,2,699.08,3,3,3,Regular
15801.0,63,3,1063.95,3,4,4,Regular
15802.0,0,1,451.42,4,2,2,Regular
15803.0,0,1,415.82,4,2,2,Regular
15804.0,198,13,4206.39,2,5,5,At Risk
15805.0,341,17,5528.4800000000005,1,5,5,At Risk
15806.0,230,3,784.58,2,4,3,At Risk
15807.0,27,3,903.9,4,4,3,Loyal
15808.0,63,4,3734.9700000000003,3,4,5,Regular
15809.0,266,5,515.77,2,4,3,At Risk
15810.0,218,4,1391.98,2,4,4,At Risk
15811.0,343,6,2218.62,1,5,5,At Risk
15812.0,210,5,1801.14,2,4,4,At Risk
15813.0,32,2,1303.91,3,3,4,Regular
15814.0,34,4,1945.3300000000002,3,4,4,Regular
15815.0,196,5,2100.6,2,4,5,At Risk
15819.0,227,4,1905.45,2,4,4,At Risk
15820.0,0,1,206.98,4,2,1,Regular
15821.0,17,2,570.96,4,3,3,Loyal
15822.0,356,2,885.47,1,3,3,At Risk
15823.0,0,1,15.0,4,2,1,Regular
15825.0,0,1,532.94,4,2,3,Regular
15826.0,154,3,1654.31,3,4,4,Regular
15827.0,299,14,1836.09,1,5,4,At Risk
15829.0,41,2,636.14,3,3,3,Regular
15830.0,0,1,576.0,4,2,3,Regular
15831.0,266,3,801.76,2,4,3,At Risk
15832.0,0,1,836.79,4,2,3,Regular
15834.0,207,4,2233.75,2,4,5,At Risk
15835.0,286,4,954.09,1,4,4,At Risk
15836.0,0,1,137.37,4,2,1,Regular
15837.0,0,1,391.98,4,2,2,Regular
15838.0,356,19,33643.08,1,5,5,At Risk
15839.0,115,3,1048.49,3,4,4,Regular
15840.0,114,2,355.56,3,3,2,Regular
15841.0,266,4,1224.06,2,4,4,At Risk
15843.0,0,1,118.95,4,2,1,Regular
15844.0,0,1,130.73999999999998,4,2,1,Regular
15845.0,320,8,3711.77,1,5,5,At Risk
15847.0,250,2,389.27,2,3,2,At Risk
15850.0,149,2,238.85,3,3,1,Regular
15852.0,11,2,160.71,4,3,1,Loyal
15853.0,0,1,110.8,4,2,1,Regular
15854.0,357,12,2974.65,1,5,5,At Risk
15855.0,127,5,712.24,3,4,3,Regular
15856.0,361,27,16387.57,1,5,5,At Risk
15857.0,0,1,297.0,4,2,2,Regular
15858.0,352,5,1438.85,1,4,4,At Risk
15860.0,328,8,977.21,1,5,4,At Risk
15861.0,255,8,3165.36,2,5,5,At Risk
15862.0,365,4,832.88,1,4,3,At Risk
15863.0,167,2,68.84,2,3,1,At Risk
15864.0,294,6,1936.32,1,5,4,At Risk
15865.0,173,3,895.13,2,4,3,At Risk
15866.0,0,1,230.53,4,2,1,Regular
15867.0,364,15,3812.64,1,5,5,At Risk
15869.0,0,2,149.64,4,3,1,Loyal
15870.0,0,1,354.09000000000003,4,2,2,Regular
15872.0,0,2,360.93,4,3,2,Loyal
15874.0,221,7,4405.88,2,5,5,At Risk
15877.0,16,2,493.28000000000003,4,3,3,Loyal
15880.0,0,1,343.28,4,2,2,Regular
15881.0,52,5,501.39,3,4,3,Regular
15882.0,170,4,516.36,2,4,3,At Risk
15883.0,31,2,396.48,3,3,2,Regular
15885.0,217,3,379.35,2,4,2,At Risk
15886.0,0,1,181.09,4,2,1,Regular
15888.0,0,1,168.31,4,2,1,Regular
15889.0,213,2,446.87,2,3,2,At Risk
15891.0,0,1,524.52,4,2,3,Regular
15894.0,116,2,263.55,3,3,2,Regular
15895.0,0,1,179.17,4,2,1,Regular
15897.0,0,2,222.05,4,3,1,Loyal
15898.0,367,5,1388.88,1,4,4,At Risk
15899.0,0,1,56.25,4,2,1,Regular
15900.0,0,1,351.11,4,2,2,Regular
15901.0,138,3,363.88,3,4,2,Regular
15903.0,286,7,5126.76,1,5,5,At Risk
15904.0,0,1,164.68,4,2,1,Regular
15906.0,236,7,1567.69,2,5,4,At Risk
15907.0,207,3,967.45,2,4,4,At Risk
15909.0,0,1,191.94,4,2,1,Regular
15910.0,316,8,1232.18,1,5,4,At Risk
15912.0,55,2,264.62,3,3,2,Regular
15916.0,350,8,1528.09,1,5,4,At Risk
15917.0,0,1,123.1,4,2,1,Regular
15918.0,81,2,334.23,3,3,2,Regular
15919.0,349,2,639.89,1,3,3,At Risk
15920.0,0,4,167.5,4,4,1,Loyal
15921.0,0,1,336.03000000000003,4,2,2,Regular
15922.0,0,1,369.5,4,2,2,Regular
15923.0,0,1,127.08,4,2,1,Regular
15925.0,0,1,207.15,4,2,1,Regular
15930.0,0,1,426.63,4,2,2,Regular
15932.0,285,8,2495.87,1,5,5,At Risk
15933.0,65,3,1107.46,3,4,4,Regular
15935.0,2,2,416.86,4,3,2,Loyal
15937.0,0,1,145.35,4,2,1,Regular
15938.0,211,5,404.58,2,4,2,At Risk
15939.0,242,15,6115.01,2,5,5,At Risk
15940.0,0,1,35.8,4,2,1,Regular
15942.0,0,1,337.44,4,2,2,Regular
15944.0,0,1,325.1,4,2,2,Regular
15945.0,0,1,181.0,4,2,1,Regular
15947.0,0,1,1708.24,4,2,4,Regular
15948.0,35,2,955.24,3,3,4,Regular
15949.0,55,2,364.72,3,3,2,Regular
15950.0,328,4,1765.51,1,4,4,At Risk
15951.0,277,2,708.22,2,3,3,At Risk
15952.0,192,4,806.57,2,4,3,At Risk
15953.0,354,8,1659.3799999999999,1,5,4,At Risk
15955.0,348,14,4416.26,1,5,5,At Risk
15957.0,0,1,428.89,4,2,2,Regular
15958.0,0,1,104.35000000000001,4,2,1,Regular
15963.0,26,2,470.76,4,3,2,Loyal
15965.0,350,4,845.64,1,4,3,At Risk
15967.0,295,2,418.83,1,3,2,At Risk
15969.0,183,3,666.1,2,4,3,At Risk
15970.0,0,1,314.09999999999997,4,2,2,Regular
15971.0,294,12,4199.85,1,5,5,At Risk
15973.0,0,1,307.82,4,2,2,Regular
15974.0,249,7,3442.15,2,5,5,At Risk
15975.0,0,1,371.01,4,2,2,Regular
15976.0,55,2,430.94,3,3,2,Regular
15977.0,22,2,1054.73,4,3,4,Loyal
15978.0,0,1,1098.78,4,2,4,Regular
15980.0,166,3,2398.86,2,4,5,At Risk
15981.0,287,8,3408.48,1,5,5,At Risk
15983.0,351,4,1475.02,1,4,4,At Risk
15984.0,366,10,2837.67,1,5,5,At Risk
15985.0,113,2,1142.42,3,3,4,Regular
15986.0,0,1,168.12,4,2,1,Regular
15987.0,356,7,1451.28,1,5,4,At Risk
15988.0,0,1,158.03,4,2,1,Regular
15990.0,243,2,792.11,2,3,3,At Risk
15992.0,0,1,41.989999999999995,4,2,1,Regular
15993.0,36,7,2797.57,3,5,5,Regular
15994.0,0,1,427.07,4,2,2,Regular
15996.0,278,6,1060.68,1,5,4,At Risk
15998.0,326,5,3089.97,1,4,5,At Risk
16000.0,0,3,12393.7,4,4,5,VIP
16003.0,330,5,2735.37,1,4,5,At Risk
16005.0,258,4,615.39,2,4,3,At Risk
16006.0,0,1,101.4,4,2,1,Regular
16007.0,168,4,1701.94,2,4,4,At Risk
16008.0,181,3,478.78000000000003,2,4,2,At Risk
16009.0,137,4,992.71,3,4,4,Regular
16010.0,117,3,407.5,3,4,2,Regular
16011.0,358,16,3362.71,1,5,5,At Risk
16012.0,120,3,1415.29,3,4,4,Regular
16013.0,368,47,37130.6,1,5,5,At Risk
16014.0,254,3,662.38,2,4,3,At Risk
16015.0,46,3,705.39,3,4,3,Regular
16016.0,363,8,1508.76,1,5,4,At Risk
16017.0,0,1,211.88,4,2,1,Regular
16018.0,141,2,408.9,3,3,2,Regular
16019.0,318,9,3786.2400000000002,1,5,5,At Risk
16020.0,49,3,851.01,3,4,3,Regular
16022.0,0,1,628.28,4,2,3,Regular
16023.0,220,3,719.81,2,4,3,At Risk
16024.0,0,1,251.24,4,2,2,Regular
16025.0,0,1,439.65999999999997,4,2,2,Regular
16026.0,0,1,236.09,4,2,1,Regular
16027.0,211,6,934.62,2,5,3,At Risk
16029.0,335,63,81024.84,1,5,5,At Risk
16030.0,0,1,331.24,4,2,2,Regular
16031.0,155,2,548.94,3,3,3,Regular
16033.0,364,20,8816.4,1,5,5,At Risk
16034.0,136,3,437.70000000000005,3,4,2,Regular
16036.0,176,2,758.9200000000001,2,3,3,At Risk
16037.0,89,3,855.02,3,4,3,Regular
16038.0,194,3,471.78,2,4,2,At Risk
16040.0,203,3,1313.55,2,4,4,At Risk
16041.0,111,3,3166.4,3,4,5,Regular
16042.0,310,5,1197.27,1,4,4,At Risk
16043.0,280,4,773.99,1,4,3,At Risk
16045.0,171,4,1340.7,2,4,4,At Risk
16048.0,0,2,256.44,4,3,2,Loyal
16049.0,35,3,1111.79,3,4,4,Regular
16050.0,0,1,137.9,4,2,1,Regular
16052.0,0,1,362.06,4,2,2,Regular
16053.0,90,2,1511.95,3,3,4,Regular
16054.0,0,1,783.9,4,2,3,Regular
16055.0,0,1,134.8,4,2,1,Regular
16056.0,0,1,664.85,4,2,3,Regular
16057.0,268,7,2263.12,2,5,5,At Risk
16059.0,302,6,1459.8600000000001,1,5,4,At Risk
16062.0,355,4,1153.62,1,4,4,At Risk
16063.0,0,1,335.32,4,2,2,Regular
16065.0,0,1,372.09,4,2,2,Regular
16066.0,108,5,1521.8700000000001,3,4,4,Regular
16070.0,10,2,852.15,4,3,3,Loyal
16071.0,0,1,326.24,4,2,2,Regular
16072.0,0,1,584.3199999999999,4,2,3,Regular
16073.0,0,1,122.4,4,2,1,Regular
16076.0,205,10,2234.73,2,5,5,At Risk
16078.0,0,1,79.2,4,2,1,Regular
16079.0,24,3,1352.0,4,4,4,VIP
16080.0,193,2,217.16,2,3,1,At Risk
16081.0,310,5,2806.9,1,4,5,At Risk
16083.0,260,2,1317.62,2,3,4,At Risk
16084.0,0,1,436.18,4,2,2,Regular
16085.0,297,5,981.51,1,4,4,At Risk
16086.0,308,5,1121.39,1,4,4,At Risk
16091.0,44,2,315.06,3,3,2,Regular
16092.0,140,3,817.86,3,4,3,Regular
16093.0,0,1,17.0,4,2,1,Regular
16094.0,208,4,1078.23,2,4,4,At Risk
16096.0,0,1,320.62,4,2,2,Regular
16097.0,0,1,185.04999999999998,4,2,1,Regular
16098.0,286,7,2005.63,1,5,4,At Risk
16099.0,175,3,731.9,2,4,3,At Risk
16101.0,0,1,1290.7,4,2,4,Regular
16102.0,86,3,1842.14,3,4,4,Regular
16103.0,226,6,1429.64,2,5,4,At Risk
16104.0,0,1,302.36,4,2,2,Regular
16105.0,0,1,336.96,4,2,2,Regular
16106.0,0,1,108.38,4,2,1,Regular
16107.0,166,7,3204.1600000000003,2,5,5,At Risk
16108.0,0,1,842.5,4,2,3,Regular
16109.0,90,2,611.88,3,3,3,Regular
16110.0,266,3,1337.48,2,4,4,At Risk
16112.0,195,4,195.74,2,4,1,At Risk
16113.0,0,1,161.38,4,2,1,Regular
16114.0,0,1,135.75,4,2,1,Regular
16115.0,283,8,1667.97,1,5,4,At Risk
16116.0,0,1,612.78,4,2,3,Regular
16117.0,0,1,232.21,4,2,1,Regular
16119.0,64,2,423.36,3,3,2,Regular
16120.0,0,4,1309.14,4,4,4,VIP
16121.0,158,2,867.11,3,3,3,Regular
16122.0,293,4,684.42,1,4,3,At Risk
16123.0,0,1,307.78000000000003,4,2,2,Regular
16124.0,0,1,249.0,4,2,1,Regular
16125.0,0,1,289.35,4,2,2,Regular
16126.0,267,4,6287.77,2,4,5,At Risk
16127.0,0,1,656.25,4,2,3,Regular
16128.0,265,5,1880.22,2,4,4,At Risk
16131.0,188,6,3506.54,2,5,5,At Risk
16133.0,315,33,14589.04,1,5,5,At Risk
16134.0,338,2,618.09,1,3,3,At Risk
16135.0,0,1,517.55,4,2,3,Regular
16136.0,218,3,709.38,2,4,3,At Risk
16139.0,188,3,635.4100000000001,2,4,3,At Risk
16140.0,306,2,725.1800000000001,1,3,3,At Risk
16141.0,0,1,620.4,4,2,3,Regular
16142.0,0,1,535.34,4,2,3,Regular
16143.0,366,6,2424.94,1,5,5,At Risk
16144.0,0,1,175.2,4,2,1,Regular
16145.0,351,11,3799.4900000000002,1,5,5,At Risk
16146.0,75,3,734.13,3,4,3,Regular
16147.0,0,1,375.0,4,2,2,Regular
16148.0,0,1,76.32000000000001,4,2,1,Regular
16149.0,138,2,280.52,3,3,2,Regular
16150.0,330,5,2053.02,1,4,4,At Risk
16152.0,0,1,1829.04,4,2,4,Regular
16153.0,305,5,1824.23,1,4,4,At Risk
16156.0,302,9,3122.04,1,5,5,At Risk
16157.0,57,3,656.69,3,4,3,Regular
16159.0,0,1,348.2,4,2,2,Regular
16160.0,20,2,1025.44,4,3,4,Loyal
16161.0,367,19,5575.56,1,5,5,At Risk
16162.0,0,1,37.4,4,2,1,Regular
16163.0,133,2,856.6,3,3,3,Regular
16164.0,25,3,822.48,4,4,3,Loyal
16168.0,359,27,3787.6,1,5,5,At Risk
16169.0,67,4,1822.97,3,4,4,Regular
16170.0,198,6,1885.05,2,5,4,At Risk
16171.0,0,1,73.19999999999999,4,2,1,Regular
16172.0,146,5,1140.21,3,4,4,Regular
16173.0,83,6,1418.32,3,5,4,Regular
16174.0,25,3,1009.55,4,4,4,VIP
16175.0,146,4,1037.5900000000001,3,4,4,Regular
16177.0,0,1,331.95,4,2,2,Regular
16178.0,0,1,197.9,4,2,1,Regular
16179.0,0,1,215.83,4,2,1,Regular
16180.0,152,8,10254.18,3,5,5,Regular
16181.0,0,1,305.54,4,2,2,Regular
16182.0,222,4,6617.65,2,4,5,At Risk
16183.0,0,1,338.71000000000004,4,2,2,Regular
16184.0,147,6,1158.79,3,5,4,Regular
16185.0,216,2,529.41,2,3,3,At Risk
16186.0,350,12,4006.94,1,5,5,At Risk
16187.0,253,15,6911.4400000000005,2,5,5,At Risk
16188.0,198,4,981.86,2,4,4,At Risk
16189.0,70,2,215.48,3,3,1,Regular
16190.0,0,1,215.08,4,2,1,Regular
16191.0,358,13,5180.52,1,5,5,At Risk
16193.0,0,1,314.45,4,2,2,Regular
16198.0,0,1,400.68100000000004,4,2,2,Regular
16200.0,160,2,1080.6200000000001,3,3,4,Regular
16201.0,106,4,1863.47,3,4,4,Regular
16202.0,0,1,365.27,4,2,2,Regular
16203.0,314,4,592.9,1,4,3,At Risk
16204.0,0,1,405.71,4,2,2,Regular
16205.0,149,4,761.38,3,4,3,Regular
16206.0,273,4,537.0600000000001,2,4,3,At Risk
16207.0,0,1,394.38,4,2,2,Regular
16208.0,245,2,664.26,2,3,3,At Risk
16209.0,158,5,2262.6200000000003,3,4,5,Regular
16210.0,372,18,21086.3,1,5,5,At Risk
16211.0,0,1,547.02,4,2,3,Regular
16212.0,264,2,690.34,2,3,3,At Risk
16213.0,0,1,159.0,4,2,1,Regular
16214.0,99,3,1062.75,3,4,4,Regular
16215.0,0,1,242.35,4,2,1,Regular
16216.0,0,1,914.9300000000001,4,2,3,Regular
16217.0,47,2,304.25,3,3,2,Regular
16218.0,344,7,3084.68,1,5,5,At Risk
16221.0,331,3,864.86,1,4,3,At Risk
16222.0,0,1,846.72,4,2,3,Regular
16224.0,192,4,1295.3,2,4,4,At Risk
16225.0,233,5,1096.32,2,4,4,At Risk
16226.0,32,3,255.12,3,4,2,Regular
16227.0,0,1,314.22,4,2,2,Regular
16229.0,125,2,1010.6,3,3,4,Regular
16230.0,31,2,542.03,3,3,3,Regular
16232.0,172,4,990.88,2,4,4,At Risk
16233.0,295,3,536.6800000000001,1,4,3,At Risk
16235.0,292,5,867.3100000000001,1,4,3,At Risk
16236.0,0,1,432.2,4,2,2,Regular
16239.0,133,2,414.2,3,3,2,Regular
16240.0,53,2,3718.8,3,3,5,Regular
16241.0,360,13,2607.87,1,5,5,At Risk
16242.0,269,7,3603.21,2,5,5,At Risk
16243.0,21,2,409.1,4,3,2,Loyal
16244.0,161,2,1522.75,3,3,4,Regular
16245.0,233,3,1413.66,2,4,4,At Risk
16247.0,0,1,114.56,4,2,1,Regular
16248.0,0,1,152.94,4,2,1,Regular
16249.0,187,5,1800.07,2,4,4,At Risk
16250.0,112,2,389.44,3,3,2,Regular
16253.0,189,2,3683.86,2,3,5,At Risk
16255.0,349,8,2619.91,1,5,5,At Risk
16256.0,0,1,752.4300000000001,4,2,3,Regular
16257.0,0,1,46.95,4,2,1,Regular
